,layer,similarity
921,layer_25,0.0121917724609375
922,layer_26,0.058319091796875
923,layer_27,0.041534423828125
924,layer_28,0.09283447265625
925,layer_29,0.163818359375
926,layer_30,0.057281494140625
927,layer_31,0.0909423828125
928,layer_0,0.060028076171875
929,layer_1,0.0272674560546875
930,layer_2,0.0404052734375
931,layer_3,0.051177978515625
932,layer_4,0.05462646484375
933,layer_5,0.071533203125
934,layer_6,0.0242462158203125
935,layer_7,0.0132293701171875
936,layer_8,0.0087432861328125
937,layer_9,0.0003037452697753906
938,layer_10,0.02960205078125
939,layer_11,0.00814056396484375
940,layer_12,0.0200347900390625
941,layer_13,0.02142333984375
942,layer_14,0.045257568359375
943,layer_15,0.09051513671875
944,layer_16,0.095947265625
945,layer_17,0.0028438568115234375
946,layer_18,0.0712890625
947,layer_19,0.1478271484375
948,layer_20,0.065185546875
949,layer_21,0.081787109375
950,layer_22,0.00011992454528808594
951,layer_23,0.03369140625
952,layer_24,0.0833740234375
953,layer_25,0.02728271484375
954,layer_26,0.05810546875
955,layer_27,0.054351806640625
956,layer_28,0.08123779296875
957,layer_29,0.1702880859375
958,layer_30,0.06658935546875
959,layer_31,0.08013916015625
960,layer_0,0.058258056640625
961,layer_1,0.04107666015625
962,layer_2,0.049713134765625
963,layer_3,0.060546875
964,layer_4,0.0611572265625
965,layer_5,0.08807373046875
966,layer_6,0.02056884765625
967,layer_7,0.01406097412109375
968,layer_8,0.00852203369140625
969,layer_9,0.0012502670288085938
970,layer_10,0.03564453125
971,layer_11,0.00748443603515625
972,layer_12,0.01617431640625
973,layer_13,0.01861572265625
974,layer_14,0.03887939453125
975,layer_15,0.0946044921875
976,layer_16,0.09954833984375
977,layer_17,0.00433349609375
978,layer_18,0.06109619140625
979,layer_19,0.1636962890625
980,layer_20,0.07470703125
981,layer_21,0.09332275390625
982,layer_22,0.0036563873291015625
983,layer_23,0.0543212890625
984,layer_24,0.07452392578125
985,layer_25,0.023406982421875
986,layer_26,0.061737060546875
987,layer_27,0.0667724609375
988,layer_28,0.07659912109375
989,layer_29,0.1595458984375
990,layer_30,0.08026123046875
991,layer_31,0.09649658203125
992,layer_0,0.05029296875
993,layer_1,0.03924560546875
994,layer_2,0.0400390625
995,layer_3,0.06072998046875
996,layer_4,0.045135498046875
997,layer_5,0.08160400390625
998,layer_6,0.01178741455078125
999,layer_7,0.0035572052001953125
1000,layer_8,0.001148223876953125
1001,layer_9,0.001102447509765625
1002,layer_10,0.041412353515625
1003,layer_11,0.007965087890625
1004,layer_12,0.012725830078125
1005,layer_13,0.011627197265625
1006,layer_14,0.0323486328125
1007,layer_15,0.09771728515625
1008,layer_16,0.0965576171875
1009,layer_17,0.0002567768096923828
1010,layer_18,0.08087158203125
1011,layer_19,0.1546630859375
1012,layer_20,0.08538818359375
1013,layer_21,0.09149169921875
1014,layer_22,0.01345062255859375
1015,layer_23,0.04534912109375
1016,layer_24,0.08984375
1017,layer_25,0.038116455078125
1018,layer_26,0.06634521484375
1019,layer_27,0.060882568359375
1020,layer_28,0.09356689453125
1021,layer_29,0.165283203125
1022,layer_30,0.08990478515625
1023,layer_31,0.07666015625
1024,layer_0,0.031951904296875
1025,layer_1,0.0248260498046875
1026,layer_2,0.06549072265625
1027,layer_3,0.07403564453125
1028,layer_4,0.07177734375
1029,layer_5,0.092529296875
1030,layer_6,0.03753662109375
1031,layer_7,0.010223388671875
1032,layer_8,0.00897979736328125
1033,layer_9,0.01125335693359375
1034,layer_10,0.040679931640625
1035,layer_11,0.006763458251953125
1036,layer_12,0.0107269287109375
1037,layer_13,0.00720977783203125
1038,layer_14,0.0184173583984375
1039,layer_15,0.0880126953125
1040,layer_16,0.08404541015625
1041,layer_17,0.0187835693359375
1042,layer_18,0.05816650390625
1043,layer_19,0.149169921875
1044,layer_20,0.073974609375
1045,layer_21,0.086181640625
1046,layer_22,0.0023860931396484375
1047,layer_23,0.055511474609375
1048,layer_24,0.066162109375
1049,layer_25,0.00921630859375
1050,layer_26,0.0394287109375
1051,layer_27,0.0665283203125
1052,layer_28,0.056396484375
1053,layer_29,0.1280517578125
1054,layer_30,0.06756591796875
1055,layer_31,0.0712890625
1056,layer_0,0.042022705078125
1057,layer_1,0.0249481201171875
1058,layer_2,0.06597900390625
1059,layer_3,0.06982421875
1060,layer_4,0.0723876953125
1061,layer_5,0.08502197265625
1062,layer_6,0.035797119140625
1063,layer_7,0.0137481689453125
1064,layer_8,0.0009412765502929688
1065,layer_9,0.00998687744140625
1066,layer_10,0.04364013671875
1067,layer_11,0.007312774658203125
1068,layer_12,0.0087890625
1069,layer_13,0.0023040771484375
1070,layer_14,0.02923583984375
1071,layer_15,0.08306884765625
1072,layer_16,0.09375
1073,layer_17,0.01432037353515625
1074,layer_18,0.048553466796875
1075,layer_19,0.1434326171875
1076,layer_20,0.0635986328125
1077,layer_21,0.08447265625
1078,layer_22,0.0009918212890625
1079,layer_23,0.030731201171875
1080,layer_24,0.0849609375
1081,layer_25,0.01104736328125
1082,layer_26,0.051025390625
1083,layer_27,0.038848876953125
1084,layer_28,0.068115234375
1085,layer_29,0.1539306640625
1086,layer_30,0.098388671875
1087,layer_31,0.08807373046875
1088,layer_0,0.0447998046875
1089,layer_1,0.02667236328125
1090,layer_2,0.045867919921875
1091,layer_3,0.06561279296875
1092,layer_4,0.07403564453125
1093,layer_5,0.10443115234375
1094,layer_6,0.026336669921875
1095,layer_7,0.0247039794921875
1096,layer_8,0.005970001220703125
1097,layer_9,0.00569915771484375
1098,layer_10,0.0232391357421875
1099,layer_11,0.0131378173828125
1100,layer_12,0.01097869873046875
1101,layer_13,0.0004620552062988281
1102,layer_14,0.03521728515625
1103,layer_15,0.07525634765625
1104,layer_16,0.0850830078125
1105,layer_17,0.0114288330078125
1106,layer_18,0.049285888671875
1107,layer_19,0.1417236328125
1108,layer_20,0.06268310546875
1109,layer_21,0.081787109375
1110,layer_22,0.0026378631591796875
1111,layer_23,0.04486083984375
1112,layer_24,0.0830078125
1113,layer_25,0.005863189697265625
1114,layer_26,0.04608154296875
1115,layer_27,0.059356689453125
1116,layer_28,0.05828857421875
1117,layer_29,0.1602783203125
1118,layer_30,0.08135986328125
1119,layer_31,0.05743408203125
1120,layer_0,0.043212890625
1121,layer_1,0.022705078125
1122,layer_2,0.041595458984375
1123,layer_3,0.04498291015625
1124,layer_4,0.081298828125
1125,layer_5,0.09136962890625
1126,layer_6,0.0200653076171875
1127,layer_7,0.006191253662109375
1128,layer_8,0.004108428955078125
1129,layer_9,0.01097869873046875
1130,layer_10,0.02545166015625
1131,layer_11,0.005474090576171875
1132,layer_12,0.024993896484375
1133,layer_13,0.01087188720703125
1134,layer_14,0.03955078125
1135,layer_15,0.0797119140625
1136,layer_16,0.09271240234375
1137,layer_17,0.0087738037109375
1138,layer_18,0.0450439453125
1139,layer_19,0.134765625
1140,layer_20,0.044586181640625
1141,layer_21,0.08050537109375
1142,layer_22,0.0008325576782226562
1143,layer_23,0.041351318359375
1144,layer_24,0.0693359375
1145,layer_25,0.01380157470703125
1146,layer_26,0.03936767578125
1147,layer_27,0.041900634765625
1148,layer_28,0.076904296875
1149,layer_29,0.1551513671875
1150,layer_30,0.06512451171875
1151,layer_31,0.09014892578125
1152,layer_0,0.045623779296875
1153,layer_1,0.027923583984375
1154,layer_2,0.054290771484375
1155,layer_3,0.055877685546875
1156,layer_4,0.08905029296875
1157,layer_5,0.1021728515625
1158,layer_6,0.02557373046875
1159,layer_7,0.0130767822265625
1160,layer_8,0.0014591217041015625
1161,layer_9,0.0133056640625
1162,layer_10,0.0286865234375
1163,layer_11,0.00801849365234375
1164,layer_12,0.006195068359375
1165,layer_13,0.009521484375
1166,layer_14,0.034210205078125
1167,layer_15,0.0950927734375
1168,layer_16,0.082763671875
1169,layer_17,0.002880096435546875
1170,layer_18,0.06439208984375
1171,layer_19,0.1343994140625
1172,layer_20,0.06524658203125
1173,layer_21,0.1002197265625
1174,layer_22,0.01482391357421875
1175,layer_23,0.04156494140625
1176,layer_24,0.05499267578125
1177,layer_25,0.033477783203125
1178,layer_26,0.053985595703125
1179,layer_27,0.041900634765625
1180,layer_28,0.08697509765625
1181,layer_29,0.1634521484375
1182,layer_30,0.07794189453125
1183,layer_31,0.0902099609375
1184,layer_0,0.05303955078125
1185,layer_1,0.0214385986328125
1186,layer_2,0.06744384765625
1187,layer_3,0.0689697265625
1188,layer_4,0.07232666015625
1189,layer_5,0.0953369140625
1190,layer_6,0.00978851318359375
1191,layer_7,0.0169219970703125
1192,layer_8,0.00025081634521484375
1193,layer_9,0.0074615478515625
1194,layer_10,0.053131103515625
1195,layer_11,0.003154754638671875
1196,layer_12,0.0014629364013671875
1197,layer_13,0.0087890625
1198,layer_14,0.035980224609375
1199,layer_15,0.09771728515625
1200,layer_16,0.0946044921875
1201,layer_17,0.01149749755859375
1202,layer_18,0.07220458984375
1203,layer_19,0.1396484375
1204,layer_20,0.07745361328125
1205,layer_21,0.0899658203125
1206,layer_22,0.004730224609375
1207,layer_23,0.05194091796875
1208,layer_24,0.06640625
1209,layer_25,0.0211029052734375
1210,layer_26,0.04217529296875
1211,layer_27,0.05279541015625
1212,layer_28,0.08074951171875
1213,layer_29,0.1611328125
1214,layer_30,0.06512451171875
1215,layer_31,0.0767822265625
1216,layer_0,0.053802490234375
1217,layer_1,0.01125335693359375
1218,layer_2,0.04986572265625
1219,layer_3,0.06982421875
1220,layer_4,0.07635498046875
1221,layer_5,0.07855224609375
1222,layer_6,0.01122283935546875
1223,layer_7,0.01702880859375
1224,layer_8,0.005870819091796875
1225,layer_9,0.00278472900390625
1226,layer_10,0.032135009765625
1227,layer_11,0.0008006095886230469
1228,layer_12,0.004055023193359375
1229,layer_13,0.01096343994140625
1230,layer_14,0.0322265625
1231,layer_15,0.09356689453125
1232,layer_16,0.0948486328125
1233,layer_17,0.01019287109375
1234,layer_18,0.07708740234375
1235,layer_19,0.13232421875
1236,layer_20,0.050201416015625
1237,layer_21,0.0751953125
1238,layer_22,0.0232086181640625
1239,layer_23,0.0357666015625
1240,layer_24,0.053741455078125
1241,layer_25,0.01003265380859375
1242,layer_26,0.048492431640625
1243,layer_27,0.061248779296875
1244,layer_28,0.0740966796875
1245,layer_29,0.1484375
1246,layer_30,0.038726806640625
1247,layer_31,0.042388916015625
1248,layer_0,0.054962158203125
1249,layer_1,0.003204345703125
1250,layer_2,0.059600830078125
1251,layer_3,0.048309326171875
1252,layer_4,0.06402587890625
1253,layer_5,0.08294677734375
1254,layer_6,0.0022335052490234375
1255,layer_7,0.005035400390625
1256,layer_8,0.01074981689453125
1257,layer_9,0.00356292724609375
1258,layer_10,0.04644775390625
1259,layer_11,8.827447891235352e-05
1260,layer_12,0.00022673606872558594
1261,layer_13,0.019073486328125
1262,layer_14,0.028106689453125
1263,layer_15,0.081298828125
1264,layer_16,0.0751953125
1265,layer_17,0.0035724639892578125
1266,layer_18,0.06396484375
1267,layer_19,0.13818359375
1268,layer_20,0.07080078125
1269,layer_21,0.0830078125
1270,layer_22,0.014617919921875
1271,layer_23,0.0341796875
1272,layer_24,0.07080078125
1273,layer_25,0.008056640625
1274,layer_26,0.047119140625
1275,layer_27,0.06317138671875
1276,layer_28,0.08221435546875
1277,layer_29,0.1551513671875
1278,layer_30,0.05474853515625
1279,layer_31,0.02349853515625
1280,layer_0,0.03826904296875
1281,layer_1,0.004459381103515625
1282,layer_2,0.05377197265625
1283,layer_3,0.05194091796875
1284,layer_4,0.031341552734375
1285,layer_5,0.081787109375
1286,layer_6,0.0166473388671875
1287,layer_7,0.0034332275390625
1288,layer_8,0.004810333251953125
1289,layer_9,0.01149749755859375
1290,layer_10,0.037109375
1291,layer_11,0.018218994140625
1292,layer_12,0.0009016990661621094
1293,layer_13,0.0036773681640625
1294,layer_14,0.04058837890625
1295,layer_15,0.09661865234375
1296,layer_16,0.087646484375
1297,layer_17,0.00875091552734375
1298,layer_18,0.10772705078125
1299,layer_19,0.16552734375
1300,layer_20,0.084716796875
1301,layer_21,0.072021484375
1302,layer_22,0.006679534912109375
1303,layer_23,0.0308380126953125
1304,layer_24,0.09271240234375
1305,layer_25,0.01236724853515625
1306,layer_26,0.055816650390625
1307,layer_27,0.056915283203125
1308,layer_28,0.07415771484375
1309,layer_29,0.144775390625
1310,layer_30,0.06884765625
1311,layer_31,0.08538818359375
1312,layer_0,0.040008544921875
1313,layer_1,0.00949859619140625
1314,layer_2,0.0430908203125
1315,layer_3,0.056243896484375
1316,layer_4,0.04498291015625
1317,layer_5,0.085693359375
1318,layer_6,0.01338958740234375
1319,layer_7,0.007190704345703125
1320,layer_8,0.0010967254638671875
1321,layer_9,0.00305938720703125
1322,layer_10,0.042022705078125
1323,layer_11,0.0157012939453125
1324,layer_12,0.00246429443359375
1325,layer_13,0.0007867813110351562
1326,layer_14,0.0355224609375
1327,layer_15,0.10089111328125
1328,layer_16,0.08538818359375
1329,layer_17,0.0015001296997070312
1330,layer_18,0.0731201171875
1331,layer_19,0.1339111328125
1332,layer_20,0.07305908203125
1333,layer_21,0.080078125
1334,layer_22,0.0102691650390625
1335,layer_23,0.036590576171875
1336,layer_24,0.07470703125
1337,layer_25,0.0026531219482421875
1338,layer_26,0.044525146484375
1339,layer_27,0.046600341796875
1340,layer_28,0.06329345703125
1341,layer_29,0.130859375
1342,layer_30,0.061187744140625
1343,layer_31,0.06341552734375
1344,layer_0,0.035186767578125
1345,layer_1,0.00342559814453125
1346,layer_2,0.053955078125
1347,layer_3,0.047821044921875
1348,layer_4,0.046112060546875
1349,layer_5,0.08111572265625
1350,layer_6,0.01165771484375
1351,layer_7,0.003116607666015625
1352,layer_8,0.0113677978515625
1353,layer_9,0.01090240478515625
1354,layer_10,0.03509521484375
1355,layer_11,0.016326904296875
1356,layer_12,0.01532745361328125
1357,layer_13,0.0080413818359375
1358,layer_14,0.04425048828125
1359,layer_15,0.0894775390625
1360,layer_16,0.0865478515625
1361,layer_17,0.0128021240234375
1362,layer_18,0.08270263671875
1363,layer_19,0.1612548828125
1364,layer_20,0.07098388671875
1365,layer_21,0.08447265625
1366,layer_22,0.00130462646484375
1367,layer_23,0.04248046875
1368,layer_24,0.0831298828125
1369,layer_25,0.0150909423828125
1370,layer_26,0.0606689453125
1371,layer_27,0.07843017578125
1372,layer_28,0.09722900390625
1373,layer_29,0.16162109375
1374,layer_30,0.08111572265625
1375,layer_31,0.076904296875
1376,layer_0,0.012786865234375
1377,layer_1,0.043670654296875
1378,layer_2,0.053375244140625
1379,layer_3,0.0745849609375
1380,layer_4,0.076416015625
1381,layer_5,0.10003662109375
1382,layer_6,0.0236663818359375
1383,layer_7,0.0141754150390625
1384,layer_8,0.0161285400390625
1385,layer_9,0.0056304931640625
1386,layer_10,0.04052734375
1387,layer_11,0.0069427490234375
1388,layer_12,0.017974853515625
1389,layer_13,0.01934814453125
1390,layer_14,0.037353515625
1391,layer_15,0.09844970703125
1392,layer_16,0.07293701171875
1393,layer_17,0.01397705078125
1394,layer_18,0.06695556640625
1395,layer_19,0.1356201171875
1396,layer_20,0.069091796875
1397,layer_21,0.0712890625
1398,layer_22,0.0014324188232421875
1399,layer_23,0.06927490234375
1400,layer_24,0.0738525390625
1401,layer_25,0.005809783935546875
1402,layer_26,0.04876708984375
1403,layer_27,0.062469482421875
1404,layer_28,0.0631103515625
1405,layer_29,0.1427001953125
1406,layer_30,0.0704345703125
1407,layer_31,0.08966064453125
1408,layer_0,0.07464599609375
1409,layer_1,0.0352783203125
1410,layer_2,0.063720703125
1411,layer_3,0.0780029296875
1412,layer_4,0.0902099609375
1413,layer_5,0.0919189453125
1414,layer_6,0.030548095703125
1415,layer_7,0.0200958251953125
1416,layer_8,0.0121612548828125
1417,layer_9,0.01641845703125
1418,layer_10,0.02587890625
1419,layer_11,0.00472259521484375
1420,layer_12,0.0162200927734375
1421,layer_13,0.033355712890625
1422,layer_14,0.033111572265625
1423,layer_15,0.090576171875
1424,layer_16,0.09088134765625
1425,layer_17,0.0004286766052246094
1426,layer_18,0.07989501953125
1427,layer_19,0.1689453125
1428,layer_20,0.09393310546875
1429,layer_21,0.09033203125
1430,layer_22,0.01415252685546875
1431,layer_23,0.03546142578125
1432,layer_24,0.08770751953125
1433,layer_25,0.00144195556640625
1434,layer_26,0.06439208984375
1435,layer_27,0.056243896484375
1436,layer_28,0.0882568359375
1437,layer_29,0.1446533203125
1438,layer_30,0.06463623046875
1439,layer_31,0.0784912109375
1440,layer_0,0.055419921875
1441,layer_1,0.0200347900390625
1442,layer_2,0.06439208984375
1443,layer_3,0.0638427734375
1444,layer_4,0.06536865234375
1445,layer_5,0.0755615234375
1446,layer_6,0.01023101806640625
1447,layer_7,0.00380706787109375
1448,layer_8,0.016998291015625
1449,layer_9,0.0081634521484375
1450,layer_10,0.029388427734375
1451,layer_11,0.0091400146484375
1452,layer_12,0.0021190643310546875
1453,layer_13,0.0231170654296875
1454,layer_14,0.0307159423828125
1455,layer_15,0.08984375
1456,layer_16,0.0948486328125
1457,layer_17,0.0028743743896484375
1458,layer_18,0.08697509765625
1459,layer_19,0.156982421875
1460,layer_20,0.08203125
1461,layer_21,0.0792236328125
1462,layer_22,0.002170562744140625
1463,layer_23,0.045074462890625
1464,layer_24,0.09527587890625
1465,layer_25,0.00907135009765625
1466,layer_26,0.054962158203125
1467,layer_27,0.048553466796875
1468,layer_28,0.0714111328125
1469,layer_29,0.1539306640625
1470,layer_30,0.045379638671875
1471,layer_31,0.05938720703125
1472,layer_0,0.0556640625
1473,layer_1,0.01314544677734375
1474,layer_2,0.05255126953125
1475,layer_3,0.04534912109375
1476,layer_4,0.0780029296875
1477,layer_5,0.066162109375
1478,layer_6,0.00662994384765625
1479,layer_7,0.00788116455078125
1480,layer_8,0.006961822509765625
1481,layer_9,0.006290435791015625
1482,layer_10,0.040924072265625
